RR,SAP,MAP,MCBv,RESP
0.975201010704041,153.672225952148,98.1384201049805,101.161567687988,2601
0.99864798784256,152.203079223633,96.2693634033203,98.7240524291992,1950
0.92458701133728,149.166839599609,95.9025726318359,100.419059753418,2425
0.888485014438629,148.38330078125,96.3357391357422,101.649909973145,2727
0.918084979057312,150.733932495117,97.2754058837891,104.914390563965,2387
0.986325979232788,151.713363647461,95.6406860351562,103.2421875,2260
0.931613028049469,148.187408447266,94.4328460693359,100.890991210938,2213
0.892880976200104,147.599761962891,95.1002044677734,102.618957519531,2833
0.924799978733063,150.244216918945,96.6786422729492,104.588005065918,2442
0.97290700674057,151.223648071289,98.4595794677734,104.059448242188,2086
0.920009970664978,152.467529296875,98.4497146606445,104.51252746582,2334
0.871399998664856,154.044403076172,94.6557693481445,103.785430908203,2810
0.932012021541595,156.022857666016,100.215682983398,104.99356842041,2460
0.967974007129669,158.471435546875,101.485733032227,103.715370178223,2275
0.98274701833725,157.492004394531,99.8217544555664,102.606178283691,2092
0.899251997470856,153.672225952148,100.712020874023,103.300575256348,2831
0.910652995109558,156.904342651367,102.913055419922,106.277015686035,2535
0.995854020118713,160.72412109375,103.218856811523,106.424667358398,2297
1.02672100067139,158.961135864258,100.67945098877,103.965843200684,1996
0.877539992332458,154.749588012695,101.279228210449,105.430183410645,2738
0.856274008750916,158.177597045898,105.072387695312,110.265235900879,2667
0.941852986812592,161.997375488281,105.944145202637,110.98087310791,2302
0.959955990314484,161.997375488281,103.7978515625,108.786018371582,2327.16674804688
0.894553005695343,157.492004394531,103.061599731445,104.663505554199,2552
0.851813018321991,159.254974365234,105.385787963867,105.894569396973,2786
0.906310021877289,161.997375488281,106.495338439941,107.291007995605,2298
0.957632005214691,162.487091064453,105.185928344727,103.418807983398,1939
0.940425992012024,159.744689941406,103.47435760498,98.1642532348633,2333
0.863834023475647,157.687881469727,104.196434020996,96.4054489135742,2875
0.897617995738983,160.72412109375,105.654205322266,97.908317565918,2395
0.945289015769958,162.291198730469,105.646690368652,97.2727127075195,2238
0.94225800037384,159.744689941406,103.809837341309,96.2621154785156,2112
0.871954023838043,157.785827636719,103.517524719238,97.3789978027344,2896
0.890583992004395,161.507659912109,105.700714111328,101.695350646973,2572
0.937451004981995,163.172698974609,105.275932312012,102.09627532959,2285
0.908406972885132,161.507659912109,104.163009643555,101.925132751465,1969
0.881003975868225,158.471435546875,103.626571655273,101.497100830078,2736
0.913951992988586,160.234405517578,103.749710083008,101.770141601562,2637
0.968652009963989,160.72412109375,102.824111938477,100.431716918945,2289
0.974861025810242,158.765258789062,100.601295471191,99.7620162963867,1972
0.878522992134094,155.043426513672,100.404083251953,100.185774531172,2716
0.929728984832764,157.785827636719,101.109878540039,101.34001159668,2635
0.938467025756836,158.177597045898,101.638336181641,102.350646972656,2357
0.925372004508972,156.708450317383,100.441528320312,101.397636413574,2018
0.890610992908478,154.749588012695,100.312774658203,101.062347412109,2720
0.938129007816315,157.492004394531,101.123039245605,103.111778259277,2581
0.98376601934433,158.863204956055,100.409057617188,103.010200500488,2311
0.965364992618561,156.218734741211,99.1680297851562,103.222129821777,2095
0.902810990810394,154.455764770508,99.5370635986328,103.342704772949,2814
0.923337996006012,156.708450317383,100.659973144531,104.040718078613,2540
0.973335981369019,157.687881469727,100.390548706055,102.972007751465,2295
0.953302025794983,155.239303588867,98.390625,100.817207336426,2055
0.877755999565125,154.066156929008,98.4822158813477,99.9359436035156,2786
0.875710010528564,155.239303588867,100.600341796875,103.365089416504,2574
0.917725026607513,157.394058227539,101.750007629395,104.527412414551,2295
0.892471015453339,156.218734741211,100.892784118652,101.95516204834,1989
0.875826001167297,153.770156860352,100.34268951416,98.5206146240234,2564
0.90700101852417,157.002288818359,101.293968200684,98.758903503418,2760
0.962360024452209,158.177597045898,101.26749420166,97.7109603881836,2267
0.95142706183824,155.729019165039,98.3312683105469,95.7836608886719,1950
0.903694987297058,152.007186889648,97.8466949462891,97.3169708251953,2844
0.897289991378784,154.455764770508,100.412612915039,100.886085510254,2594
0.977612972259521,156.414627075195,98.5149993896484,101.422080993652,2250
0.958193004131317,155.043426513672,98.4845123291016,100.967864990234,2075
0.895875990390778,151.223648071289,97.3270263671875,99.9172134399414,2668
0.876955986022949,153.280456542969,99.5710906982422,101.670875549316,2664
0.95091700553894,155.533142089844,100.04923248291,102.206718444824,2305
0.968155980110168,155.729019165039,98.5679779052734,100.187973022461,1936
0.895817995071411,151.321594238281,98.1303100585938,98.7048721313477,2528
0.857668995857239,151.419525146484,99.2401504516602,100.497352600098,2765
0.904551982879639,155.435195922852,100.959457397461,99.6562194824219,2387
0.961329996585846,156.708450317383,100.435554504395,95.855110168457,1968
0.939055025577545,153.966049194336,99.0908660888672,92.10693359375,2401
0.818961024284363,152.007186889648,100.297332763672,91.8259887695312,2844
0.882164001464844,157.687881469727,102.029304504395,96.1430206298828,2521
0.946808993816376,158.961135864258,101.952507019043,95.7538223266602,2220
0.989211022853851,157.687881469727,99.2118148803711,92.0925216674805,2049
0.906883001327515,154.455764770508,98.1183090209961,93.1533737182617,2754
0.873549997806549,156.218734741211,100.624656677246,97.4745178222656,2625
0.925718009471893,157.687881469727,101.066040039062,100.196113586426,2297
0.962099015712738,158.471435546875,99.8913345336914,98.0794067382812,1965
0.881807029247284,154.5537109375,102.443801879883,97.1458282470703,2530
0.857513010501862,155.915115356445,103.50553894043,99.9921340942383,2757
0.892145991325378,159.362716674805,97.8586578369141,101.391342163086,2365
0.961428999900818,161.703552246094,102.308494567871,99.1797103881836,1930
0.96554297208786,159.744689941406,99.6573486328125,97.0932159423828,2435
